data,descricao,entrada,saida,id_cliente,data_vencimento,data_pagamento,valor_fatura
2023-02-13,Assinatura Anual,914.9825959637099,0.0,C313,2023-03-15,2023-03-26,914.9825959637099
2023-02-13,Produto C,1378.4143883267704,0.0,C398,2023-03-15,2023-03-26,1378.4143883267704
2023-02-13,Produto D,919.070018680154,0.0,C021,2023-03-15,2023-03-13,919.070018680154
2023-02-13,Suporte,1889.9370449316268,0.0,C159,2023-03-15,2023-03-19,1889.9370449316268
2023-02-13,Assinatura Trimestral,2261.443043883788,0.0,C257,2023-03-15,2023-03-11,2261.443043883788
2023-02-13,Assinatura Trimestral,1173.0747872810487,0.0,C308,2023-03-15,2023-03-16,1173.0747872810487
2023-02-13,Assinatura Trimestral,2213.939080308347,0.0,C054,2023-03-15,2023-03-28,2213.939080308347
2023-02-14,Produto D,2158.690085119554,0.0,C001,2023-03-16,2023-03-30,2158.690085119554
2023-02-14,Suporte,1094.1249153993574,0.0,C098,2023-03-16,2023-03-14,1094.1249153993574
2023-02-14,Marketing,0.0,1523.0661240036818,G006,2023-02-14,2023-02-16,1523.0661240036818
2023-02-14,Produto D,1799.0581839539855,0.0,C284,2023-03-16,2023-03-20,1799.0581839539855
2023-02-15,Produto A,813.6954690157132,0.0,C176,2023-03-17,2023-03-31,813.6954690157132
2023-02-15,Consultoria,1366.3262956759568,0.0,C221,2023-03-17,2023-03-15,1366.3262956759568
2023-02-15,Consultoria,1192.2829296437258,0.0,C127,2023-03-17,2023-03-24,1192.2829296437258
2023-02-15,Assinatura Anual,880.9494949094259,0.0,C192,2023-03-17,2023-03-26,880.9494949094259
2023-02-15,Produto A,1217.4298202723958,0.0,C353,2023-03-17,2023-03-26,1217.4298202723958
2023-02-15,Produto D,2026.625720457507,0.0,C449,2023-03-17,2023-03-25,2026.625720457507
2023-02-16,Assinatura Anual,1697.4736538181673,0.0,C161,2023-03-18,2023-03-17,1697.4736538181673
2023-02-16,Suporte,1149.610272062911,0.0,C110,2023-03-18,2023-03-23,1149.610272062911
2023-02-16,Produto D,1101.2960893692302,0.0,C009,2023-03-18,2023-03-13,1101.2960893692302
2023-02-16,Consultoria,825.3322009518142,0.0,C237,2023-03-18,2023-03-27,825.3322009518142
2023-02-16,Assinatura Anual,2216.064792739762,0.0,C071,2023-03-18,2023-03-17,2216.064792739762
2023-02-16,Assinatura Anual,2252.971401929396,0.0,C110,2023-03-18,2023-03-14,2252.971401929396
2023-02-16,Despesa Patrocínios,0.0,1741.063108455446,MKT,2023-02-16,2023-02-18,1741.063108455446
2023-02-16,Produto D,919.1323494602931,0.0,C073,2023-03-18,2023-03-26,919.1323494602931
2023-02-16,Assinatura Anual,1147.2676582293134,0.0,C248,2023-03-18,2023-03-15,1147.2676582293134
2023-02-17,Produto B,903.7028866950715,0.0,C136,2023-03-19,2023-03-16,903.7028866950715
2023-02-17,Compra Matéria-prima,0.0,783.9589879516722,S008,2023-02-17,2023-02-21,783.9589879516722
2023-02-17,Pagamento Impostos,0.0,1173.6573423531065,MKT,2023-02-17,2023-02-22,1173.6573423531065
2023-02-17,Compra Equipamentos,0.0,709.2102448322055,FIN,2023-02-17,2023-02-18,709.2102448322055
2023-02-17,Produto A,1846.2606603518166,0.0,C468,2023-03-19,2023-03-17,1846.2606603518166
2023-02-17,Suporte,1877.5580830745357,0.0,C451,2023-03-19,2023-03-25,1877.5580830745357
2023-02-17,Produto D,2234.155368561611,0.0,C493,2023-03-19,2023-03-24,2234.155368561611
2023-02-17,Compra Matéria-prima,0.0,1474.4798659529556,G006,2023-02-17,2023-02-17,1474.4798659529556
2023-02-18,Assinatura Trimestral,1430.47804661031,0.0,C284,2023-03-20,2023-03-24,1430.47804661031
2023-02-18,Despesa Patrocínios,0.0,806.208731254938,S008,2023-02-18,2023-02-21,806.208731254938
2023-02-18,Produto C,967.5712517716935,0.0,C342,2023-03-20,2023-04-01,967.5712517716935
2023-02-18,Produto D,1478.7343563387103,0.0,C158,2023-03-20,2023-03-20,1478.7343563387103
2023-02-18,Produto B,1965.1146677364468,0.0,C329,2023-03-20,2023-03-22,1965.1146677364468
2023-02-18,Suporte,2223.9225410040726,0.0,C384,2023-03-20,2023-03-25,2223.9225410040726
2023-02-18,Produto C,1598.8021990272812,0.0,C399,2023-03-20,2023-03-25,1598.8021990272812
2023-02-18,Produto B,1904.9492768124817,0.0,C418,2023-03-20,2023-03-19,1904.9492768124817
2023-02-18,Produto D,1012.046717762055,0.0,C216,2023-03-20,2023-03-17,1012.046717762055
2023-02-19,Produto A,1139.3267657515141,0.0,C425,2023-03-21,2023-04-03,1139.3267657515141
2023-02-19,Assinatura Anual,1200.9681037331193,0.0,C119,2023-03-21,2023-03-17,1200.9681037331193
2023-02-19,Suporte,1017.1854514023698,0.0,C422,2023-03-21,2023-04-01,1017.1854514023698
2023-02-19,Consultoria,1585.5070502336134,0.0,C014,2023-03-21,2023-03-20,1585.5070502336134
2023-02-19,Produto B,2127.664843391725,0.0,C098,2023-03-21,2023-03-29,2127.664843391725
2023-02-19,Assinatura Trimestral,1749.4526170400823,0.0,C180,2023-03-21,2023-03-20,1749.4526170400823
2023-02-19,Salários,0.0,1334.14451646403,F001,2023-02-19,2023-02-21,1334.14451646403
2023-02-19,Produto B,1294.3962189340568,0.0,C308,2023-03-21,2023-03-17,1294.3962189340568
2023-02-20,Assinatura Trimestral,812.5206418958234,0.0,C362,2023-03-22,2023-03-18,812.5206418958234
2023-02-20,Produto D,2104.58154766552,0.0,C339,2023-03-22,2023-03-28,2104.58154766552
2023-02-20,Produto B,1006.7382647742637,0.0,C277,2023-03-22,2023-03-24,1006.7382647742637
2023-02-20,Assinatura Trimestral,2148.3655520171915,0.0,C046,2023-03-22,2023-04-06,2148.3655520171915
2023-02-20,Produto D,1713.2617041421988,0.0,C058,2023-03-22,2023-04-04,1713.2617041421988
2023-02-20,Produto A,1983.5255070149256,0.0,C433,2023-03-22,2023-03-28,1983.5255070149256
2023-02-20,Assinatura Trimestral,1852.3560749620149,0.0,C420,2023-03-22,2023-03-28,1852.3560749620149
2023-02-20,Pagamento Impostos,0.0,1021.3313256275978,F001,2023-02-20,2023-02-23,1021.3313256275978
2023-02-20,Assinatura Trimestral,2167.443823384691,0.0,C321,2023-03-22,2023-03-21,2167.443823384691
2023-02-21,Suporte,832.5299088801311,0.0,C343,2023-03-23,2023-03-29,832.5299088801311
2023-02-21,Compra Equipamentos,0.0,1505.6985035790376,MKT,2023-02-21,2023-02-23,1505.6985035790376
2023-02-21,Assinatura Trimestral,2059.776648810237,0.0,C363,2023-03-23,2023-03-24,2059.776648810237
2023-02-21,Consultoria,1949.8889509064331,0.0,C018,2023-03-23,2023-03-29,1949.8889509064331
2023-02-22,Aluguel,0.0,718.8569264299706,F001,2023-02-22,2023-02-27,718.8569264299706
2023-02-22,Assinatura Trimestral,1733.018028815948,0.0,C349,2023-03-24,2023-04-03,1733.018028815948
2023-02-22,Produto B,935.9751372811273,0.0,C083,2023-03-24,2023-03-31,935.9751372811273
2023-02-22,Assinatura Trimestral,1470.781231162968,0.0,C316,2023-03-24,2023-03-29,1470.781231162968
2023-02-22,Produto C,1708.9182202710822,0.0,C410,2023-03-24,2023-04-04,1708.9182202710822
2023-02-22,Produto C,1605.8530631320186,0.0,C149,2023-03-24,2023-03-29,1605.8530631320186
2023-02-23,Produto A,1276.900767701044,0.0,C342,2023-03-25,2023-03-27,1276.900767701044
2023-02-23,Assinatura Trimestral,1016.6554406812113,0.0,C262,2023-03-25,2023-03-25,1016.6554406812113
2023-02-23,Produto C,1637.1913861875794,0.0,C072,2023-03-25,2023-03-26,1637.1913861875794
2023-02-23,Suporte,1148.843314607779,0.0,C323,2023-03-25,2023-03-30,1148.843314607779
2023-02-23,Marketing,0.0,1572.6218896730186,FIN,2023-02-23,2023-02-26,1572.6218896730186
2023-02-23,Produto C,1181.706371126769,0.0,C232,2023-03-25,2023-04-06,1181.706371126769
2023-02-23,Pagamento Seguros,0.0,1654.157391618831,ADM,2023-02-23,2023-02-26,1654.157391618831
2023-02-23,Salários,0.0,1228.4000874659826,F001,2023-02-23,2023-02-24,1228.4000874659826
2023-02-24,Compra Matéria-prima,0.0,923.3816385860305,FIN,2023-02-24,2023-02-25,923.3816385860305
2023-02-24,Assinatura Trimestral,2101.959293557898,0.0,C395,2023-03-26,2023-03-27,2101.959293557898
2023-02-24,Produto D,2058.530891147496,0.0,C110,2023-03-26,2023-04-06,2058.530891147496
2023-02-24,Produto B,2325.8189946429793,0.0,C447,2023-03-26,2023-03-31,2325.8189946429793
2023-02-24,Produto B,1745.9420068798036,0.0,C478,2023-03-26,2023-03-31,1745.9420068798036
2023-02-24,Despesa Patrocínios,0.0,764.5911119484208,MKT,2023-02-24,2023-02-27,764.5911119484208
2023-02-24,Marketing,0.0,1043.3489147863472,S008,2023-02-24,2023-02-24,1043.3489147863472
2023-02-24,Marketing,0.0,618.4746141887271,MKT,2023-02-24,2023-02-24,618.4746141887271
2023-02-24,Produto B,1336.6987423128696,0.0,C256,2023-03-26,2023-03-29,1336.6987423128696
2023-02-25,Assinatura Trimestral,2065.7059444768256,0.0,C262,2023-03-27,2023-03-30,2065.7059444768256
2023-02-25,Produto B,2222.9191707268915,0.0,C367,2023-03-27,2023-04-02,2222.9191707268915
2023-02-25,Despesa Patrocínios,0.0,722.9401704218278,MKT,2023-02-25,2023-03-02,722.9401704218278
2023-02-25,Consultoria,2092.2179308554687,0.0,C150,2023-03-27,2023-03-31,2092.2179308554687
2023-02-25,Produto A,1725.261237835577,0.0,C398,2023-03-27,2023-03-31,1725.261237835577
2023-02-25,Assinatura Anual,886.4582506983038,0.0,C437,2023-03-27,2023-03-31,886.4582506983038
2023-02-25,Salários,0.0,1087.9848196310695,S008,2023-02-25,2023-02-27,1087.9848196310695
2023-02-25,Assinatura Anual,1814.9696096378736,0.0,C067,2023-03-27,2023-04-11,1814.9696096378736
2023-02-25,Produto D,1923.5987317008146,0.0,C106,2023-03-27,2023-04-05,1923.5987317008146
2023-02-25,Suporte,1377.6439428832898,0.0,C252,2023-03-27,2023-04-06,1377.6439428832898
2023-02-26,Produto D,1700.7324794250433,0.0,C347,2023-03-28,2023-04-06,1700.7324794250433
2023-02-26,Consultoria,1302.9074951799435,0.0,C177,2023-03-28,2023-04-05,1302.9074951799435
2023-02-26,Produto A,2051.373694607519,0.0,C476,2023-03-28,2023-04-12,2051.373694607519
2023-02-26,Suporte,1488.2721572378134,0.0,C296,2023-03-28,2023-03-31,1488.2721572378134
2023-02-26,Produto B,1911.562238665914,0.0,C401,2023-03-28,2023-03-26,1911.562238665914
2023-02-26,Assinatura Trimestral,1446.74355995624,0.0,C354,2023-03-28,2023-04-04,1446.74355995624
2023-02-26,Compra Matéria-prima,0.0,851.8432029029901,G006,2023-02-26,2023-02-28,851.8432029029901
2023-02-26,Compra Equipamentos,0.0,1593.3992290867864,S008,2023-02-26,2023-02-26,1593.3992290867864
2023-02-27,Assinatura Trimestral,2274.4387433336983,0.0,C317,2023-03-29,2023-04-01,2274.4387433336983
2023-02-27,Assinatura Trimestral,1834.8891307778904,0.0,C485,2023-03-29,2023-03-25,1834.8891307778904
2023-02-27,Consultoria,1675.8850435620827,0.0,C336,2023-03-29,2023-03-28,1675.8850435620827
2023-02-27,Produto C,2129.4555861032513,0.0,C013,2023-03-29,2023-03-29,2129.4555861032513
2023-02-27,Compra Matéria-prima,0.0,1700.6228706013762,FIN,2023-02-27,2023-03-01,1700.6228706013762
2023-02-27,Suporte,2150.024466365109,0.0,C142,2023-03-29,2023-03-25,2150.024466365109
2023-02-28,Suporte,1968.5227183309216,0.0,C195,2023-03-30,2023-04-08,1968.5227183309216
2023-02-28,Compra Matéria-prima,0.0,1185.2838996991134,ADM,2023-02-28,2023-03-01,1185.2838996991134
2023-02-28,Salários,0.0,813.8118948414866,S008,2023-02-28,2023-03-04,813.8118948414866
2023-02-28,Suporte,900.9915008072551,0.0,C105,2023-03-30,2023-03-28,900.9915008072551
2023-03-01,Compra Equipamentos,0.0,787.7030279784706,G006,2023-03-01,2023-03-05,787.7030279784706
2023-03-01,Assinatura Trimestral,1287.48067544921,0.0,C489,2023-03-31,2023-04-03,1287.48067544921
2023-03-01,Produto B,2039.2222953320431,0.0,C387,2023-03-31,2023-04-08,2039.2222953320431
2023-03-01,Produto C,1845.3502598208481,0.0,C333,2023-03-31,2023-04-06,1845.3502598208481
2023-03-01,Compra Equipamentos,0.0,1494.2909130197368,S008,2023-03-01,2023-03-03,1494.2909130197368
2023-03-01,Produto A,1325.0359221160236,0.0,C347,2023-03-31,2023-04-02,1325.0359221160236
2023-03-02,Consultoria,2072.964205753806,0.0,C247,2023-04-01,2023-04-08,2072.964205753806
2023-03-02,Produto B,1132.0704286970556,0.0,C425,2023-04-01,2023-04-08,1132.0704286970556
2023-03-02,Consultoria,2151.7489229738057,0.0,C045,2023-04-01,2023-04-05,2151.7489229738057
2023-03-02,Assinatura Trimestral,2251.1027427169342,0.0,C254,2023-04-01,2023-04-04,2251.1027427169342
2023-03-02,Produto A,2319.804587738125,0.0,C042,2023-04-01,2023-04-11,2319.804587738125
2023-03-02,Produto A,2204.043075460902,0.0,C491,2023-04-01,2023-04-15,2204.043075460902
2023-03-02,Produto B,1008.8140591316801,0.0,C026,2023-04-01,2023-04-08,1008.8140591316801
2023-03-02,Pagamento Seguros,0.0,885.7102370727215,MKT,2023-03-02,2023-03-04,885.7102370727215
2023-03-03,Aluguel,0.0,1320.8570332771321,S008,2023-03-03,2023-03-08,1320.8570332771321
2023-03-03,Salários,0.0,1247.6156930038298,F001,2023-03-03,2023-03-05,1247.6156930038298
2023-03-03,Produto A,1875.3351292899204,0.0,C287,2023-04-02,2023-04-06,1875.3351292899204
2023-03-03,Assinatura Trimestral,2328.8096356382334,0.0,C267,2023-04-02,2023-04-17,2328.8096356382334
2023-03-03,Assinatura Trimestral,2002.369354825552,0.0,C096,2023-04-02,2023-04-08,2002.369354825552
2023-03-03,Assinatura Anual,2021.1128244683655,0.0,C001,2023-04-02,2023-04-03,2021.1128244683655
2023-03-03,Marketing,0.0,1215.414625309404,S008,2023-03-03,2023-03-08,1215.414625309404
2023-03-03,Consultoria,2356.6914822612835,0.0,C382,2023-04-02,2023-04-07,2356.6914822612835
2023-03-04,Assinatura Trimestral,1316.5413610759008,0.0,C245,2023-04-03,2023-04-05,1316.5413610759008
2023-03-04,Assinatura Anual,2354.2774916206768,0.0,C239,2023-04-03,2023-04-10,2354.2774916206768
2023-03-04,Produto B,1912.7135307332635,0.0,C118,2023-04-03,2023-04-15,1912.7135307332635
2023-03-04,Assinatura Anual,2355.506408285233,0.0,C465,2023-04-03,2023-04-18,2355.506408285233
2023-03-04,Produto B,2084.094977193704,0.0,C443,2023-04-03,2023-04-02,2084.094977193704
2023-03-05,Consultoria,1651.2743007349225,0.0,C254,2023-04-04,2023-04-02,1651.2743007349225
2023-03-05,Produto C,1319.0088892194017,0.0,C332,2023-04-04,2023-04-06,1319.0088892194017
2023-03-05,Produto B,1751.0948170964411,0.0,C060,2023-04-04,2023-04-08,1751.0948170964411
2023-03-05,Suporte,1250.2916092317737,0.0,C369,2023-04-04,2023-03-31,1250.2916092317737
2023-03-06,Produto B,2108.061006247275,0.0,C217,2023-04-05,2023-04-15,2108.061006247275
2023-03-06,Consultoria,1220.2790222272959,0.0,C329,2023-04-05,2023-04-01,1220.2790222272959
2023-03-06,Aluguel,0.0,547.4169429288129,S008,2023-03-06,2023-03-09,547.4169429288129
2023-03-06,Suporte,1963.069250565431,0.0,C095,2023-04-05,2023-04-07,1963.069250565431
2023-03-06,Produto A,1663.6320094407909,0.0,C205,2023-04-05,2023-04-12,1663.6320094407909
2023-03-07,Produto C,1451.8774425734096,0.0,C394,2023-04-06,2023-04-08,1451.8774425734096
2023-03-07,Consultoria,2106.674198819881,0.0,C202,2023-04-06,2023-04-18,2106.674198819881
2023-03-07,Assinatura Anual,1480.8875278353942,0.0,C199,2023-04-06,2023-04-09,1480.8875278353942
2023-03-07,Produto C,1577.0690197761453,0.0,C219,2023-04-06,2023-04-20,1577.0690197761453
2023-03-08,Produto B,1674.2614066256183,0.0,C398,2023-04-07,2023-04-10,1674.2614066256183
2023-03-08,Produto D,1222.906998902825,0.0,C208,2023-04-07,2023-04-03,1222.906998902825
2023-03-08,Aluguel,0.0,1407.3607420496915,F001,2023-03-08,2023-03-09,1407.3607420496915
2023-03-08,Marketing,0.0,580.6967672630708,FIN,2023-03-08,2023-03-11,580.6967672630708
2023-03-08,Consultoria,1971.579595586027,0.0,C441,2023-04-07,2023-04-15,1971.579595586027
2023-03-08,Produto B,1585.178321407715,0.0,C315,2023-04-07,2023-04-11,1585.178321407715
2023-03-08,Suporte,835.5822590567811,0.0,C458,2023-04-07,2023-04-13,835.5822590567811
2023-03-08,Assinatura Trimestral,1106.6400496809265,0.0,C351,2023-04-07,2023-04-07,1106.6400496809265
2023-03-08,Consultoria,1706.1927424539376,0.0,C133,2023-04-07,2023-04-08,1706.1927424539376
2023-03-08,Assinatura Trimestral,2272.4639399102243,0.0,C349,2023-04-07,2023-04-04,2272.4639399102243
2023-03-09,Produto A,2323.336725047084,0.0,C323,2023-04-08,2023-04-19,2323.336725047084
2023-03-09,Assinatura Trimestral,1922.6307731031618,0.0,C168,2023-04-08,2023-04-07,1922.6307731031618
2023-03-09,Produto C,2099.846589429851,0.0,C052,2023-04-08,2023-04-07,2099.846589429851
2023-03-09,Produto A,865.8463469115753,0.0,C397,2023-04-08,2023-04-15,865.8463469115753
2023-03-09,Pagamento Seguros,0.0,1393.6971714152323,G006,2023-03-09,2023-03-13,1393.6971714152323
2023-03-09,Suporte,2351.2807625207492,0.0,C349,2023-04-08,2023-04-18,2351.2807625207492
2023-03-09,Produto A,1883.2880357183353,0.0,C448,2023-04-08,2023-04-06,1883.2880357183353
2023-03-09,Produto A,2198.0972239530533,0.0,C133,2023-04-08,2023-04-23,2198.0972239530533
2023-03-10,Assinatura Trimestral,2158.4505993969365,0.0,C186,2023-04-09,2023-04-21,2158.4505993969365
2023-03-10,Assinatura Trimestral,1020.8033395398005,0.0,C240,2023-04-09,2023-04-16,1020.8033395398005
2023-03-10,Produto B,1349.1347835506265,0.0,C385,2023-04-09,2023-04-21,1349.1347835506265
2023-03-10,Pagamento Seguros,0.0,1308.88980726058,ADM,2023-03-10,2023-03-12,1308.88980726058
2023-03-10,Assinatura Trimestral,2279.5379240078255,0.0,C294,2023-04-09,2023-04-24,2279.5379240078255
2023-03-10,Produto B,1426.567459951689,0.0,C353,2023-04-09,2023-04-15,1426.567459951689
2023-03-10,Compra Matéria-prima,0.0,750.1259669174736,FIN,2023-03-10,2023-03-11,750.1259669174736
2023-03-10,Assinatura Anual,1063.8927016555062,0.0,C060,2023-04-09,2023-04-08,1063.8927016555062
2023-03-10,Consultoria,1428.2890554987853,0.0,C245,2023-04-09,2023-04-09,1428.2890554987853
2023-03-10,Assinatura Trimestral,813.5150858683902,0.0,C049,2023-04-09,2023-04-19,813.5150858683902
2023-03-11,Produto B,2269.5987476891414,0.0,C370,2023-04-10,2023-04-18,2269.5987476891414
2023-03-11,Suporte,2380.035707117945,0.0,C394,2023-04-10,2023-04-17,2380.035707117945
2023-03-11,Produto A,1363.006798764536,0.0,C268,2023-04-10,2023-04-09,1363.006798764536
2023-03-11,Compra Equipamentos,0.0,967.9151754538184,FIN,2023-03-11,2023-03-15,967.9151754538184
2023-03-11,Produto D,2160.6185013878157,0.0,C025,2023-04-10,2023-04-25,2160.6185013878157
2023-03-11,Compra Equipamentos,0.0,667.6874441445916,G006,2023-03-11,2023-03-14,667.6874441445916
2023-03-11,Suporte,1044.8058831550916,0.0,C016,2023-04-10,2023-04-17,1044.8058831550916
2023-03-12,Consultoria,1589.5022162256064,0.0,C359,2023-04-11,2023-04-18,1589.5022162256064
2023-03-12,Suporte,881.9877691314005,0.0,C342,2023-04-11,2023-04-16,881.9877691314005
2023-03-12,Suporte,1938.865158254879,0.0,C343,2023-04-11,2023-04-26,1938.865158254879
2023-03-12,Assinatura Trimestral,2039.9031161528235,0.0,C497,2023-04-11,2023-04-24,2039.9031161528235
2023-03-12,Aluguel,0.0,707.4791761505049,G006,2023-03-12,2023-03-17,707.4791761505049
2023-03-12,Produto D,932.3212230062035,0.0,C080,2023-04-11,2023-04-20,932.3212230062035
2023-03-12,Compra Equipamentos,0.0,1112.4890160076673,ADM,2023-03-12,2023-03-15,1112.4890160076673
2023-03-13,Consultoria,1470.366135894883,0.0,C293,2023-04-12,2023-04-22,1470.366135894883
2023-03-13,Produto B,1695.3104437943562,0.0,C356,2023-04-12,2023-04-20,1695.3104437943562
2023-03-13,Consultoria,2214.9729830238766,0.0,C235,2023-04-12,2023-04-17,2214.9729830238766
2023-03-13,Produto A,860.2892869319664,0.0,C055,2023-04-12,2023-04-23,860.2892869319664
2023-03-14,Produto C,1893.6978631752595,0.0,C266,2023-04-13,2023-04-18,1893.6978631752595
2023-03-14,Produto A,1249.582923391177,0.0,C301,2023-04-13,2023-04-28,1249.582923391177
2023-03-14,Compra Matéria-prima,0.0,732.3653800014513,F001,2023-03-14,2023-03-14,732.3653800014513
2023-03-14,Consultoria,1157.1653214000326,0.0,C241,2023-04-13,2023-04-10,1157.1653214000326
2023-03-15,Assinatura Trimestral,2213.101230407945,0.0,C384,2023-04-14,2023-04-29,2213.101230407945
2023-03-15,Assinatura Trimestral,1659.2588286191185,0.0,C115,2023-04-14,2023-04-18,1659.2588286191185
2023-03-15,Assinatura Anual,829.9669206144498,0.0,C119,2023-04-14,2023-04-26,829.9669206144498
2023-03-15,Produto A,2032.658005703731,0.0,C113,2023-04-14,2023-04-27,2032.658005703731
2023-03-16,Produto B,1163.3310861048403,0.0,C109,2023-04-15,2023-04-30,1163.3310861048403
2023-03-16,Assinatura Trimestral,2304.129754575199,0.0,C415,2023-04-15,2023-04-16,2304.129754575199
2023-03-16,Produto A,1374.4966233144617,0.0,C459,2023-04-15,2023-04-24,1374.4966233144617
2023-03-16,Produto B,1072.4058567400893,0.0,C201,2023-04-15,2023-04-21,1072.4058567400893
2023-03-17,Produto B,2015.8558511310441,0.0,C112,2023-04-16,2023-04-20,2015.8558511310441
2023-03-17,Produto A,1332.2289260881155,0.0,C430,2023-04-16,2023-04-11,1332.2289260881155
2023-03-17,Produto C,2371.183514420744,0.0,C447,2023-04-16,2023-04-17,2371.183514420744
2023-03-18,Produto C,1577.557361116749,0.0,C295,2023-04-17,2023-04-19,1577.557361116749
2023-03-18,Produto B,921.7089101688239,0.0,C440,2023-04-17,2023-04-16,921.7089101688239
2023-03-18,Suporte,1848.0128836619208,0.0,C403,2023-04-17,2023-04-27,1848.0128836619208
