Data;Descrição;Valor Pago;Meio Pagto;Cancelado
27/12/2024;1 X RESISTENCIA DE LONGA DURAÇÃO LOREN ULTRA 220V 5500W;R$ 36,17;Cartão de Crédito;Não
27/12/2024;5 X FECHO PARA CADEADO 460X3 TRINCO 3 SILVANA;R$ 48,85;Transferencia;Não
27/12/2024;1 X FITA ISOLANTE 19MMX10M ADELBRAS;R$ 3,01;Cartão de Crédito;Não
27/12/2024;2 X BASTÃO COLA QUENTE 11,2MM UNIDADE;R$ 20,00;Dinheiro;Não
27/12/2024;1 X FITA ISOLANTE 19MMX10M ADELBRAS;R$ 6,61;Cartão de Crédito;Sim
27/12/2024;"1 X CHAVE PHILIPS 3/16X3 TRAMONTINA
2 X PINO FEMEA 20A 2P+T PRETO TRANSMOBIL
1 X PINO MACHO 10A 2P+T PRETO TRANSMOBIL";R$ 37,28;Cartão de Crédito;Não
27/12/2024;1 X PARAF C/ BUCHA 8 (4) UN PREGOTEK;R$ 5,95;Dinheiro;Não
27/12/2024;1 X PULVERIZADOR COMPRESSAO 1,5LT FERTAK;R$ 50,00;Dinheiro;Não
27/12/2024;3 X REJUNTE PRETO 1KG VOTOMASSA ;R$ 100,00;Dinheiro;Não
27/12/2024;"1 X VARAL TETO 1,00M MONACO SECALUX
1 X VASSOURA FLORADA PLUS ALKLIN";R$ 89,65;Cartão de Crédito;Não
27/12/2024;"1 X FITA CREPE 48MMX50M ADELBRAS 
1 X VASSOURA FLORADA PLUS ALKLIN
3 X LIXA MASSA 100 TATU (VERMELHA)
1 X ESPATULA 12CM CABO PLASTICO MAX
1 X ROLO LA COM CABO TOPA TUDO 23 CM CASTOR
1 X BANDEJA PINTURA GRANDE 23CM DRAGON
1 X PINCEL 1.1/2"" 38,1MM ROMA
1 X BALDE COM ALÇA METAL 10L ARQPLAST (SALES)
3 X PANO CHÃO XADREZ 40X65CM";R$ 135,18;Cartão de Débito;Não
27/12/2024;1 X FECHO PARA CADEADO 460X3 TRINCO 3 SILVANA;R$ 9,77;Dinheiro;Não
27/12/2024;;R$ 133,37;Transferencia;Não
27/12/2024;3 X PORTA GRELHA PVC BRANCO 10CM QUADRADO LUCONI;R$ 17,91;Cartão de Crédito;Não
27/12/2024;1 X INTERRUPTOR SIMPLES E TOMADA 20A COMPLETO RADIAL;R$ 13,25;Cartão de Débito;Não
27/12/2024;1 X TORNEIRA FLEXIVEL MESA GOURMET 1169 PRETO BOGNAR;R$ 159,55;Cartão de Crédito;Não
27/12/2024;3 X PINO MACHO 2P+T 20A PRETO TRANSMOBIL ;R$ 33,63;Cartão de Débito;Não
27/12/2024;"1 X FILTRO LINHA 6 TOMADAS BIV MEGATRON 
3 X XADREZ LIQUIDO (VERMELHO)";R$ 66,60;Cartão de Crédito;Não
27/12/2024;2 X ADAPTADOR BOB ESPONJA;R$ 17,20;Cartão de Débito;Não
27/12/2024;1 X MASSA PLASTICA CINZA 400GR RETOQUE;R$ 17,14;Cartão de Crédito;Não
27/12/2024;1 X CHUVEIRO DUCHA LOREN SHOWER ELETRONIC 220V 7500W;R$ 161,02;Cartão de Crédito;Não
27/12/2024;1 X FITA DUPLA FACE ESPUMA 24MM ATE 750G TEKBOND;R$ 20,00;Dinheiro;Não
27/12/2024;"2 X XADREZ LIQUIDO (VERMELHO)
1 X XADREZ LIQUIDO (LARANJA)";R$ 23,76;Cartão de Débito;Não
27/12/2024;3 X GANCHO ACO INOX ADESIVO WEST 1.0K;R$ 28,47;Cartão de Débito;Não
27/12/2024;1 X REGISTRO GAVETA 3/4 BRUTO AC 1510 DECA;R$ 64,41;Cartão de Débito;Não
27/12/2024;2 X SACO ENTULHO PACOTE C/10;R$ 39,00;Cartão de Crédito;Não
27/12/2024;;R$ 721,83;Condominio;Não
27/12/2024;"1 X ADAPTADOR SOLDAVEL 40 PLASTILIT 
1 X BUCHA REDUCAO CURTA 50X40 PLASTILIT
2 X LUVA 25 PLASTILIT
1 X REJUNTE BRANCO 1KG QUARTZOLIT";R$ 50,00;Dinheiro;Não
27/12/2024;"1 X SIFAO SANFONADO PVC UNIVERSAL PLASTILIT
4 X DOBRADICA ZINCADA 850X1.1/2 SILVANA UN.";R$ 21,59;Cartão de Débito;Não
27/12/2024;;;;Não
27/12/2024;;R$ 0,00;;Não
27/12/2024;2 X DOBRADICA ZINCADA 850X2 SILVANA UN;R$ 7,78;Dinheiro;Não
27/12/2024;1 X SOQUETE COM RABICHO BRANCO FOXLUX;R$ 5,46;Cartão de Crédito;Não
27/12/2024;"3 X LONA PRETA MEDIA METRO
1 X ESTILETE 9MM BRASFORT
1 X FITA EMBALAGEM TRANSPARENTE 48MMX50M RB";R$ 30,59;Cartão de Débito;Não
27/12/2024;2 X LAMPADA LED BULBO 09W BRANCA BLUMENAU;R$ 14,46;Cartão de Crédito;Não
27/12/2024;"6 X CAIXA LUZ AMARELA EMBUTIR 4X2 TRAMONT.
1 X ESPATULA 12CM CABO PLASTICO MAX";R$ 0,00;;Não
27/12/2024;6 X AREIA MEDIA ENSACADA 20KG ;R$ 0,00;;Não
27/12/2024;"4 X TIJOLO BAIANO 11,5X14X24 
1 X CIMENTO CPII 25KG ";R$ 0,00;;Não
27/12/2024;;R$ 358,20;Mercado Livre;Não
27/12/2024;3 X ARGAMASSA PORCELANATO INTERNO CINZA MULTIUSO ACII 3EM1 20KG SIKA;R$ 0,00;;Não
27/12/2024;;;;Não
27/12/2024;4 X MANGUEIRA CHUVEIRINHO PVC POR METRO;R$ 16,16;Cartão de Débito;Não
27/12/2024;1 X RESISTENCIA CORONA GORDUCHA 3T 220V 5400W;R$ 33,84;Cartão de Crédito;Não
27/12/2024;"1 X ACABAMENTO FLUX VALVULA DESCARGA BR
1 X VALVULA DESCARGA 1''.1/4
1 X TUBO VALVULA DESCARGA COM VIROLA
2 X SILICONE ACETICO BRANCO 250G PROSIL 
6 X CANTONEIRA COM 3M ALUMINIO 3/4"" 
1 X CANTONEIRA COM 3M BRANCA 3/4 
2 X LUVA 50 PLASTILIT
1 X COTOVELO 25X90 PLASTILIT";R$ 319,61;Transferencia;Não
27/12/2024;2 X ASSENTO SANITARIO OVAL BRILHANTE ASTRA;R$ 53,10;Cartão de Crédito;Não
27/12/2024;"1 X VEDA ROSCA 18MMX10M FIRLON
2 X BUCHA REDUCAO RR 25X20 PLASTILIT";R$ 0,00;;Não
27/12/2024;"1 X PINCEL 2"" 50,8MM TIGRE
1 X ROLO LA 09CM REF 1209 COM CABO COMPEL
1 X ROLO LA 09CM HOBBY CASTOR 
2 X PINCEL 1.1/2"" 38,1MM ROMA";R$ 47,53;Dinheiro;Não
27/12/2024;1 X ENXADA LARGA PARA ARGAMASSA COM CABO MAX;R$ 58,84;Cartão de Débito;Não
27/12/2024;1 X PLACA 4X2 COM SUPORTE SAIDA DE FIO EVIDENCE;R$ 5,97;Dinheiro;Não
27/12/2024;4 X MAO FRANCESA 20CM LEVE BRANCA RCA;R$ 41,04;Cartão de Crédito;Não
27/12/2024;"1 X PARAFUSO DRYWALL 3,5X25 TROMB/AGULHA UN.
1 X PARAFUSO CHATO 4,0X50 UNIDADE
6 X GANCHO 06
1 X VARAL AÇO 10M VITORIA";R$ 11,03;Dinheiro;Não
27/12/2024;1 X ROLO ESPUMA 09CM REF 1341 TIGRE;R$ 9,39;Cartão de Débito;Não
27/12/2024;"1 X SACO ENTULHO PACOTE C/10
1 X ROLO ESPUMA 05CM REF 1341 TIGRE
1 X ROLO ESPUMA 09CM REF 1341 TIGRE";R$ 35,00;Transferencia;Não
27/12/2024;"1 X TOMADA 20A 2 POLOS + TERRA RADIAL
1 X PINO MACHO 10A BRANCO 2P PRENSA CABO RADIAL ";R$ 15,47;Cartão de Crédito;Não
27/12/2024;"6 X PU40 BRANCO 400G SOUDAL 
6 X SILICONE BASE AGUA BRANCO 420G SOUDAL 
6 X COMPOUND ADESIVO SIKA";R$ 701,76;Condominio;Não
27/12/2024;1 X ANTENA DIGITAL INTERNA 5MT TORRE IMA PIX;R$ 50,80;Cartão de Débito;Não
27/12/2024;1 X ADAPTADOR BOB ESPONJA;R$ 8,60;Dinheiro;Não
27/12/2024;2 X CABO P/CAVADEIRA 1,50 GARAPEIRA FORTE;R$ 45,84;Cartão de Débito;Não
27/12/2024;1 X CACAMBA PEDREIRO MEIO BARRIL ;R$ 36,36;Cartão de Crédito;Não
27/12/2024;"9 X BARRA CANO ESGOTO 50 - 2"" FORTLEV - METRO
2 X COTOVELO ESGOTO 50X90 FORTLEV
1 X LUVA REDUCAO ESGOTO 100X50 CORR PLASTIK
2 X LUVA ESGOTO 50 FORTLEV";R$ 160,97;Dinheiro;Não
27/12/2024;1 X BANDEJA PINTURA GRANDE NOVA;R$ 12,39;Cartão de Débito;Não
27/12/2024;1 X CONECTOR PORCELANA 16MM TRIP. FERTAK;R$ 10,60;Cartão de Débito;Não
27/12/2024;"1 X TALHADEIRA 1/2X12 ACO  LORD
1 X FITA DUPLA FACE ESPUMA 24MM ATE 750G TEKBOND
3 X LAMPADA LED BULBO 15W BRANCA BLUMENAU";R$ 60,00;Dinheiro;Não
27/12/2024;2 X ARGAMASSA ACIII CINZA PORTOKOL 20KG SIKA;R$ 75,56;Cartão de Crédito;Não
27/12/2024;"1 X ESPATULA 12CM CABO MADEIRA TRAMONTINA 
1 X APLICADOR MASSA GESSO TRANSPARENTE
3 X PNEU CARRINHO DE PEDREIRO 3,25X8 ESFERA
5 X VASSOURAO GARI PROFISSIONAL 40CM C/C MAX ";R$ 0,00;;Não
26/12/2024;"1 X VEDA ROSCA 18MMX25M TIGRE
1 X NIPEL ROSCAVEL 1/2 PLASTILIT";R$ 10,26;Cartão de Crédito;Não
26/12/2024;4 X PORCA 3/16;R$ 2,00;Dinheiro;Não
26/12/2024;1 X FITA ISOLANTE 19MMX05M ADELBRAS;R$ 4,00;Dinheiro;Não
26/12/2024;4 X PARAFUSO REDONDO FENDA 3/16X1 UN;R$ 20,00;Dinheiro;Não
26/12/2024;"1 X MECANISMO ENTRADA UNIVERSAL ASTRA
1 X ASSENTO SANITARIO CONFORTAVEL BEGE ASTRA";R$ 134,52;Cartão de Débito;Não
26/12/2024;"1 X ADAPTADOR BOB ESPONJA
1 X PINO MACHO 10A BRANCO 2P+T V51 C/PRENSA VOLTIN";R$ 16,22;Cartão de Débito;Não
26/12/2024;"3 X SENSOR PRESENCA TETO EMBUTIR SOBREPOR QA19M QUALITRONIX
1 X FITA DUPLA FACE 19MMX2 ATE 800G 3M";R$ 0,00;;Sim
26/12/2024;1 X BROXA RETANGULAR MADEIRA MAX           ;R$ 8,48;Cartão de Débito;Não
26/12/2024;"20 X AREIA MEDIA ENSACADA 20KG 
20 X PEDRA ENSACADA 20KG";R$ 219,60;Cartão de Crédito;Não
26/12/2024;"1 X TESOURA USO GERAL 8.1/4"" BRASFORT";R$ 0,00;;Não
26/12/2024;1 X TORNEIRA JARDIM 3/4 AMARELA LONGA 1130 MARTIN;R$ 0,00;;Não
26/12/2024;"1 X ENGATE FLEXIVEL 60CM CROMADO ALPHA
1 X MASSA PLASTICA CINZA 400GR RETOQUE
1 X SILICONE ACETICO BRANCO 50G DRYKO";R$ 64,89;Cartão de Crédito;Não
26/12/2024;3 X XADREZ LIQUIDO (AMARELO);R$ 24,00;Dinheiro;Não
26/12/2024;1 X ROLO LÃ 23CM C/C HOBBY CASTOR;R$ 30,53;Dinheiro;Não
26/12/2024;"1 X SIFAO SANFONADO PVC 4 EM 1 LUCONI
1 X VEDA ROSCA 18MMX25M FIRLON";R$ 16,19;Cartão de Débito;Não
26/12/2024;9 X ELETRODO 2,50 UN. - CIFARELLI;R$ 10,00;Dinheiro;Não
26/12/2024;20 X GANCHO 08 ;R$ 25,60;Cartão de Crédito;Não
26/12/2024;"1 X BROCA DE ACO RAPIDO IRWIN 4,0MM
1 X BROCA DE ACO RAPIDO IRWIN 7,0MM";R$ 29,31;Transferencia;Não
26/12/2024;"2 X TIJOLO COMUM (PACOTE COM 10) 
10 X AREIA MEDIA ENSACADA 20KG ";R$ 0,00;;Não
26/12/2024;6 X CABO FLEXIVEL DE COBRE 1,50MM BRANCO METRO MEGATRON;R$ 17,94;Cartão de Débito;Não
26/12/2024;1 X TINTA SPRAY (PRETO BRILHANTE) TEKBOND;R$ 31,65;Transferencia;Não
26/12/2024;1 X ACABAMENTO REGISTRO STYLLO 3/4 C40 UNIFIX;R$ 45,08;Dinheiro;Não
26/12/2024;"1 X CIMENTO CINZA 5KG INDEFLEX
2 X AREIA MEDIA ENSACADA 20KG 
2 X LONA PRETA MEDIA METRO";R$ 39,22;Dinheiro;Não
26/12/2024;"1 X LAMPADA LED BULBO 15W BRANCA BLUMENAU
1 X LUMINARIA LED SOBREPOR 18W REDONDO 6500K BLUMENAU";R$ 54,29;Cartão de Débito;Não
26/12/2024;2 X GESSO LENTO 1K INDEFLEX;R$ 8,68;Cartão de Débito;Não
26/12/2024;1 X FITA CREPE 24MMX50M 3M;R$ 11,54;Cartão de Débito;Não
26/12/2024;"1 X AREIA MEDIA ENSACADA 20KG 
1 X ROLO LA 23CM 1376 ANTI RESPINGO 9"" TIGRE";R$ 22,33;Cartão de Débito;Não
26/12/2024;1 X GRELHA PVC BRANCA 10CM REDONDA ROTATORIA OVERTIME;R$ 8,87;Dinheiro;Não
26/12/2024;"5 X ELETRODO 3,25 UN. - ELED
4 X ELETRODO 2,50 UN. - CIFARELLI
1 X DISCO SPED INOX 4.1/2X3/64X7/8 STARRET";R$ 18,16;Cartão de Débito;Não
26/12/2024;"2 X XADREZ LIQUIDO (MARROM)
1 X XADREZ LIQUIDO (VERMELHO)
1 X ROLO LA 09CM COMPEL
1 X ROLO LA 15CM HOBBY CASTOR ";R$ 48,05;Cartão de Débito;Não
26/12/2024;1 X CIMENTO CINZA 1KG INDEFLEX;R$ 4,29;Dinheiro;Não
26/12/2024;"10 X AREIA MEDIA ENSACADA 20KG 
1 X CIMENTO CPII 50KG CSN ";R$ 98,59;Cartão de Débito;Não
26/12/2024;"1 X SIFAO SANFONADO CROMADO UNIVERSAL ASTRA
1 X ARGAMASSA ACI INTERNA 20KG VOTORANTIM";R$ 47,00;Dinheiro;Não
26/12/2024;"2 X SACO ENTULHO PACOTE C/10
1 X VASSOURA PIACAVA CAPA 4 COM CABO ";R$ 56,74;Dinheiro;Não
26/12/2024;1 X AREIA MEDIA ENSACADA 20KG ;R$ 5,49;Dinheiro;Não
26/12/2024;"1 X REJUNTE BRANCO 1KG QUARTZOLIT
1 X GESSO LENTO 5KG INDEFLEX
1 X BLOCO ESPUMA AMARELO 5X13X20 ";R$ 50,00;Dinheiro;Não
26/12/2024;1 X LONA 4X3M CARRETEIRO AZUL BRASFORT;R$ 109,61;Cartão de Crédito;Não
26/12/2024;1 X TANQUE MARMORE SINTETICO 18L 50X40 BR;R$ 0,00;;Não
26/12/2024;"1 X LUVA REDUCAO ESGOTO 100X75 PLASTILIT
4 X LUVA ESGOTO 75 PLASTILIT
4 X MADEIRITE 2,20X1,10M 05MM
3 X TELA SOLDADA MALHA TOP LEVE 20x20CM 2,00Mx3,00M";R$ 425,04;Cartão de Crédito;Não
26/12/2024;1 X TANQUE 56X43 20LT BRANCO ;R$ 0,00;;Não
26/12/2024;1 X MARTELO BORRACHA 40MM BRANCO MAX;R$ 18,56;Cartão de Crédito;Não
26/12/2024;1 X RESISTENCIA C BELLA ULTRA 3065E 6800W 220V;R$ 52,92;Cartão de Débito;Não
26/12/2024;1 X RESISTENCIA HYDRA ELETRON FIT 6800W 220V;R$ 43,23;Cartão de Débito;Não
26/12/2024;"4 X DOBRADICA CANTO ZINCADO 850X3.1/2"" 3PC";R$ 76,32;Cartão de Débito;Não
26/12/2024;"1 X NIPEL ROSCAVEL 1/2 PLASTILIT
1 X TEE ROSCAVEL 1/2 PLASTILIT";R$ 10,00;Dinheiro;Não
26/12/2024;"1 X TORNEIRA B.M C/FILTRO PAREDE PRETA ACQUABIOS
1 X VEDA ROSCA 18MMX10M FIRLON";R$ 61,60;Cartão de Crédito;Não
26/12/2024;1 X SIFAO SANFONADO PVC 4 EM 1 PRETO LUCONI;R$ 8,81;Cartão de Débito;Não
26/12/2024;"1 X ARGAMASSA ACII CERAMICA 2 EM 1 EXTERNA 20KG SIKA
1 X REJUNTE CINZA PLATINA 1K INDEFLEX";R$ 35,12;Dinheiro;Não
26/12/2024;"1 X INTERRUPTOR EXTERNO REDONDO CINZA RADIAL
1 X LAMPADA LED BULBO 09W AMARELA BLUMENAU";R$ 12,66;Dinheiro;Não
26/12/2024;1 X TORNEIRA JARDIM 3/4 CROMADA CURTA 1128 MARTIN;R$ 34,23;Dinheiro;Não
26/12/2024;1 X PLUG ROSCAVEL 1/2 PLASTILIT;R$ 0,88;Dinheiro;Não
26/12/2024;"1 X COLA PVC 17G TIGRE
1 X LUVA ESGOTO 75 PLASTILIT
1 X LIXA FERRO 36 NORTON";R$ 21,21;Cartão de Débito;Não
26/12/2024;"1 X BROCA WIDEA 8MMX110MM MAKITA
4 X PARAFUSO CHATO 4,5X45 UN
4 X BUCHA 08 COM ANEL UNIDADE";R$ 14,95;Dinheiro;Não
26/12/2024;2 X LUVA LATEX VERDE M TOP SANRO ;R$ 28,72;Cartão de Débito;Não
26/12/2024;2 X CIMENTO CINZA 1KG INDEFLEX;R$ 0,00;;Não
26/12/2024;1 X CLORO 5% 5L VMAX/DVISAO (SALES);R$ 30,25;Dinheiro;Não
26/12/2024;2 X GESSO LENTO 1K INDEFLEX;R$ 8,68;Cartão de Crédito;Não
26/12/2024;"1 X COLHER PEDREIRO 08 PACETTA
2 X REJUNTE CINZA PLATINA 5KG QUARTZOLIT";R$ 141,37;Dinheiro;Não
26/12/2024;2 X DOBRADICA PRESSAO 26MM CURVA JOMARCA;R$ 11,34;Cartão de Débito;Não
26/12/2024;4 X LIXA MADEIRA 50 NORTON (AMARELO);R$ 7,18;Dinheiro;Não
26/12/2024;"1 X COLA PVC 17G TIGRE
1 X SERRA ACO BIMETAL 24 DENTES UN. STARRETT
2 X LUVA 50 PLASTILIT
1 X LUVA 60 PLASTILIT
1 X BARRA CANO 50 - 1.1/2"" FORTLEV - METRO";R$ 73,76;Cartão de Débito;Não
26/12/2024;"2 X LIXA FERRO 80 NORTON
1 X CIMENTO CPII 5KG 
2 X AGUARRAS 900ML - EUCATEX";R$ 66,55;Cartão de Débito;Não
26/12/2024;1 X TALHADEIRA 3/4X12'' ACO LORD;R$ 16,26;Cartão de Débito;Não
26/12/2024;"1 X TEE ESGOTO 50 PLASTILIT
3 X LUVA ESGOTO 50 PLASTILIT
2 X COTOVELO ESGOTO 50X90º PLASTILIT
1 X BARRA CANO 50 - 1.1/2"" PLASTILIT - METRO
1 X AREIA MEDIA ENSACADA 20KG ";R$ 51,40;Cartão de Débito;Não
26/12/2024;"1 X FITA ISOLANTE COLORIDA VERMELHA 10M FOXLUX 
1 X FITA ISOLANTE COLORIDA AMARELA 10M FOXLUX 
1 X FITA ISOLANTE COLORIDA AZUL 10M FOXLUX ";R$ 23,55;Cartão de Crédito;Não
26/12/2024;1 X ARCO DE SERRA REGULAVEL SPARTA;R$ 25,25;Misto;Não
26/12/2024;3 X LONA PRETA FINA METRO ;R$ 18,39;Cartão de Débito;Não
26/12/2024;1 X MASSA PLASTICA CINZA 400GR RETOQUE;R$ 17,14;Cartão de Débito;Não
26/12/2024;1 X VEDA ROSCA 18MMX10M FIRLON;R$ 3,42;Cartão de Débito;Não
26/12/2024;1 X MANGUEIRA TRANCADA CRISTAL 20M OLIPLAS;R$ 81,06;Cartão de Crédito;Não
26/12/2024;"1 X TEE 25 PLASTILIT 
1 X LUVA CORRER 25 AMANCO
1 X PLUG ROSCAVEL 1/2 FORTLEV";R$ 27,41;Cartão de Débito;Não
26/12/2024;2 X COTOVELO 25X90 PLASTILIT;R$ 0,00;;Não
26/12/2024;"1 X CIMENTO CPII 50KG CSN 
1 X AREIA MEDIA ENSACADA 20KG ";R$ 49,18;Transferencia;Não
26/12/2024;1 X SILICONE ACETICO TRANSPARENTE 50G DRYKO;R$ 11,21;Cartão de Débito;Não
26/12/2024;6 X SACO ENTULHO UNIDADE;R$ 12,90;Cartão de Débito;Não
26/12/2024;2 X TOMADA 20A 2 POLOS + TERRA RADIAL;R$ 18,58;Transferencia;Não
26/12/2024;1 X KIT FIXACAO ASSENTO ALMOFADADO SOPRADO ASTRA;R$ 23,57;Dinheiro;Não
26/12/2024;1 X PARAFUSO FIXACAO CAIXA ACOPLADA ROCO;R$ 9,87;Dinheiro;Não
26/12/2024;"1 X BROCA WIDEA 8,00MM X 330 EXT.LONGA UNIDADE
1 X COMPOUND ADESIVO VEDACIT";R$ 100,34;Cartão de Crédito;Não
26/12/2024;1 X GRELHA INOX QUADRADA 10CM ROTATORIA OVERTIME;R$ 10,30;Condominio;Não
26/12/2024;"2 X LAMPADA LED BULBO 09W BRANCA BLUMENAU
2 X LAMPADA LED BULBO 09W BRANCA 6500K KIAN
1 X COTOVELO ESGOTO 75X90º PLASTILIT
2 X COTOVELO ESGOTO 100X90º PLASTILIT";R$ 55,19;Dinheiro;Sim
26/12/2024;"5 X TIJOLO COMUM (PACOTE COM 10) 
1 X CIMENTO CPII 25KG 
5 X XADREZ LIQUIDO (AZUL)
5 X AREIA MEDIA ENSACADA 20KG 
3 X BARRA CANO 25 - 3/4"" AMANCO - METRO
1 X COTOVELO ESGOTO 40X90º C/ANEL PLASTILIT
1 X COLA PVC 75G TIGRE 
1 X SIFAO SANFONADO PVC 4EM1 HERC
1 X COTOVELO ESGOTO 40X90º PLASTILIT
1 X JUNCAO ESGOTO 40X40 PLASTILIT
1 X BUCHA REDUCAO LONGA 40X25 PLASTILIT
1 X COTOVELO AZUL 25X1/2 PLASTILIT 
4 X COTOVELO 25X90 PLASTILIT
1 X CURVA 25X90 CURTA MARROM PLASTILIT 
1 X ARMARIO BANHEIRO BRANCO 37X34 HERC
1 X DISCO SPED INOX 4.1/2X3/64X7/8 STARRET";R$ 286,07;Transferencia;Não
26/12/2024;1 X BOLSA VEDACAO UNIVERSAL P/SAIDA D AGUA;R$ 25,33;Cartão de Débito;Não
26/12/2024;;;;Não
26/12/2024;1 X BATERIA LITIO 3V CR 2025 (UN) BRASFORT;R$ 4,96;Cartão de Débito;Não
26/12/2024;"1 X LIXA MASSA 120 TATU
1 X LIXA MASSA 150 TATU (VERMELHA)";R$ 2,26;Dinheiro;Não
26/12/2024;1 X CADEADO 50MM GOLD;R$ 44,48;Transferencia;Não
24/12/2024;1 X SOQUETE ABATJOUR BRANCO RADIAL;R$ 8,00;Dinheiro;Não
24/12/2024;1 X MACARICO GLOBAL ACENDEDOR AUTOMATICO S/REFIL;R$ 52,13;Cartão de Crédito;Não
24/12/2024;;;;Não
24/12/2024;"1 X SIFAO SANFONADO PVC UNIVERSAL ASTRA
1 X ARCO DE SERRA MINI JAPONES ";R$ 19,13;Cartão de Crédito;Não
24/12/2024;;;;Não
24/12/2024;1 X ASSENTO SANITARIO ALMOFADADO BRANCO ATLAS;R$ 69,06;Cartão de Crédito;Não
24/12/2024;"60 X AREIA MEDIA ENSACADA 20KG 
5 X CIMENTO CPII 50KG CSN ";R$ 0,00;;Não
24/12/2024;1 X ADESIVO DE CONTATO CASCOLA 30GR  BISNAGA;R$ 17,27;Cartão de Crédito;Não
24/12/2024;"2 X ABRACADEIRA ROSCA SEM FIM 1""X 1.1/2"" 9MM
1 X CHAVE BIELA 06X06";R$ 25,62;Cartão de Crédito;Não
24/12/2024;1 X RESISTENCIA C BELLA ULTRA 3065E 6800W 220V;R$ 52,92;Cartão de Débito;Não
24/12/2024;1 X PREGO C/C 10X10 (50) UN;R$ 5,95;Dinheiro;Não
24/12/2024;"1 X ARGAMASSA ACII CERAMICA 2 EM 1 EXTERNA 20KG SIKA
1 X ROLO LA COM CABO TOPA TUDO 23 CM CASTOR
1 X DESEMPENADEIRA ACO LISA 10X35 CASTOR
1 X LIXA FERRO 120 TATU
1 X LIXA AGUA 220 NORTON";R$ 108,87;Cartão de Crédito;Não
24/12/2024;"1 X ENGATE FLEXIVEL 100CM BRANCO ASTRA
1 X COLA TEKBOND 200 20G";R$ 41,03;Dinheiro;Não
24/12/2024;4 X BUCHA 06 SEM ANEL UNIDADE;R$ 0,96;Cartão de Débito;Não
24/12/2024;"1 X PINCEL 2"" 50,8MM TIGRE
2 X XADREZ LIQUIDO (LARANJA)
1 X ESPATULA 12CM CABO PLASTICO MAX
1 X ROLO ESPUMA 23CM POLIESTER ROMA
1 X LAMPADA LED GLOBO 40W E27 6500K BLUMENAU
1 X ROLO LA COM CABO TOPA TUDO 23 CM CASTOR";R$ 150,00;Dinheiro;Não
24/12/2024;"3 X BARRA CANO 25 - 3/4"" PLASTILIT - METRO
3 X SACO ENTULHO UNIDADE
1 X LUVA 25 PLASTILIT
1 X TEE AZUL 25X1/2 PLASTILIT";R$ 38,26;Cartão de Débito;Não
24/12/2024;"10 X BUCHA DRYWALL 08 TIJOLO OCO SFOR UN.
1 X SUPORTE TV FIXO UNIVERSAL 10""-85"" PIX";R$ 22,46;Cartão de Débito;Não
24/12/2024;"1 X PLASTICO BOLHA 1,30X100MT ROLO 
1 X PAPELAO ONDULADO P/EMB.1,20MT 30MT PILAR
1 X LONA PRETA FINA 4X50M 9KG ROLO SERLONAS/NEGREIRA
1 X SACO LIXO 100L ORDEM 16 TONO (SALES)
3 X FITA CREPE 48MMX50M ADELBRAS 
3 X FITA EMBALAGEM TRANSPARENTE 48MMX100M RB
1 X VEDA ROSCA 18X25MM POLYFITA ";R$ 0,00;;Não
24/12/2024;"1 X TORNEIRA TANQUE MAQUINA ABS VIQUA 1/2&3/4 
1 X REGISTRO ESFERA SOLDAVEL 25 HIGIBAN
1 X COTOVELO AZUL 25X3/4 PLASTILIT
1 X COLA PVC 17G TIGRE
1 X PLUG ROSCAVEL 3/4 AMANCO";R$ 66,76;Dinheiro;Não
24/12/2024;1 X ARRAZE AGE MATA INSETOS 1L;R$ 40,00;Dinheiro;Não
24/12/2024;2 X LUMINARIA LED EMBUTIR 18W QUADRADA 6500K;R$ 85,30;Cartão de Crédito;Não
24/12/2024;"1 X FITILHO ASTOPACK
1 X COTOVELO ESGOTO 100X90º PLASTILIT
1 X ANEL VEDACAO ESGOTO DN100 S.LOPES";R$ 30,27;Cartão de Crédito;Não
24/12/2024;"1 X BUCHA REDUCAO RR 25X20 PLASTILIT
1 X ALICATE BOMBA AGUA 10"" EDA ";R$ 51,06;Transferencia;Não
24/12/2024;"1 X TOMADA 10A 2 POLOS + TERRA RADIAL
1 X ADAPTADOR TRIPLO BENJAMIN 2P+T 10A";R$ 23,73;Dinheiro;Não
24/12/2024;1 X VEDA ROSCA 18MMX10M TIGRE;R$ 4,79;Cartão de Débito;Não
24/12/2024;"9 X BARRA CANO 25 - 3/4"" PLASTILIT - METRO
8 X COTOVELO 25X90 FORTLEV
2 X COTOVELO AZUL 25X1/2 PLASTILIT 
1 X TEE AZUL 25X1/2 PLASTILIT
1 X CONDUITE AMARELO 25MM 3/4 METRO ADTEX";R$ 101,17;Cartão de Débito;Não
24/12/2024;3 X MIGUELAO 10X12 (8) UN;R$ 17,85;Dinheiro;Não
24/12/2024;6 X PORCA 5/16;R$ 3,84;Dinheiro;Não
24/12/2024;1 X ROLO LÃ 23CM C/C HOBBY CASTOR;R$ 30,53;Cartão de Débito;Não
24/12/2024;1 X ADAPTADOR BOB ESPONJA;R$ 10,00;Dinheiro;Não
24/12/2024;1 X ASSENTO SANITARIO OVAL BR TALENTO ASTRA;R$ 38,80;Transferencia;Não
24/12/2024;3 X PARAFUSO TELHEIRO KIT VEDACAO 110 UN.;R$ 15,00;Dinheiro;Não
